Path,True Label,Predicted Label,Prediction Probability,Deviation,Error Type
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/55EF6D723D37CF812153604256C8F38C90D628F94D2A875FEEE9EEA2EBEF17B4.dgl,7,6,0.6120431423187256,0.11204314231872559,FP
/storage/xiaowei_data/DWFS-Obfuscation/openconnection/9CF3654912A26B0F7CE53DDFE76DCA3A438CFFC25A135B921125F33428AB76B1.dgl,6,5,0.580943763256073,0.080943763256073,FP
/storage/xiaowei_data/DWFS-Obfuscation/dzhtny/1F510CB1267B75680F9ED0C96FA3C00B25C83F9F449496C429773FF005F7980B.dgl,2,3,0.9341759085655212,0.43417590856552124,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/AA156F3A5695A0D72898646E1CBFC92442D798F3BE1AAF21A1C917AB777E423C.dgl,4,3,0.8232226967811584,0.32322269678115845,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/440ECA3405914AF632D6F05514FED09206DC16DCEFE2C6758659C108F1AB0E1C.dgl,4,0,0.9999257326126099,0.49992573261260986,FN
/storage/xiaowei_data/DWFS-Obfuscation/openconnection/AB4EDD6F284B30B2D73F72E46EDB3C1F20C2AC77088A643C59FD4EED7727E4A2.dgl,6,2,0.5760492086410522,0.07604920864105225,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/C329543CF787EFA759166E915C2F825C4C843146D83E08B75A65F75DA96B8DAC.dgl,4,0,0.9720674753189087,0.4720674753189087,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/ECEDFA4E4E1AE3B166E1D64EE32B2E773BA8FC78CCC669FC18344181A0B56109.dgl,4,0,0.6862757802009583,0.18627578020095825,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/968870A3B038CCD49D6F4CA8937CD5A20275C9B4C1BB62E11A72FA329D220804.dgl,4,0,0.94951993227005,0.44951993227005005,FN
/storage/xiaowei_data/DWFS-Obfuscation/openconnection/C5414B4DA1E643EA5903D36ABD89987CA3C07016B434FDF9FA41BEAE33DE0E2D.dgl,6,5,0.49869516491889954,0.0013048350811004639,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/35EFBDDD4DB664D32457235417196B4154496F22FEC02DB439A69A54C778B376.dgl,4,6,0.5280119776725769,0.028011977672576904,FP
/storage/xiaowei_data/DWFS-Obfuscation/openconnection/4DEAB3EFB6F98043FF9DE0115C17DFB0C113BA81C1C5D8EC1152FC5E26DFD229.dgl,6,0,0.8179871439933777,0.3179871439933777,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/336CF5BD75370F921DC3D6F4D436E725D22A2B01D6A6728A4FEF5A535D106744.dgl,4,6,0.8512859344482422,0.3512859344482422,FP
/storage/xiaowei_data/DWFS-Obfuscation/openconnection/88C7306E4A776532F2A64B371336032C91C8AB8319196F0448EA684AC50813E0.dgl,6,5,0.8894593715667725,0.38945937156677246,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/4371EE11E2C96B152AD71CA6DA25B4A2966072412B54113B6D9D79230239A577.dgl,4,0,0.999387264251709,0.499387264251709,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/42F92646CDCDF21460B28D35A4882CD2B0754DC8ED4D48D53D2478B4EFF37C33.dgl,4,0,0.3228820264339447,0.1771179735660553,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/05C3E1AF4112A8A39C5E7A3A5C0427DD8038682942C85D9B4EE32C1F7352EE88.dgl,4,0,0.9985389709472656,0.4985389709472656,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/4C5CCFAD210895C0529802F77A4CA6F747ABB4FF32EC7D363ACAC63A924A143E.dgl,4,0,0.7876467704772949,0.2876467704772949,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/328B6CE528C7EA0D19EE8143E2BEDCB5FA55D256B9A29E85F7C626750FB726E4.dgl,4,6,0.3751222491264343,0.12487775087356567,FP
/storage/xiaowei_data/DWFS-Obfuscation/leadbolt/CAB0C91E7F34FDD030A777346AA4912B42C118BD1F5BE79C1A47750597E80BE8.dgl,5,4,0.760059654712677,0.260059654712677,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/0D09A961C48E72A89B7A80CE40EC819B6491093A5075A2B338897C06885F26C6.dgl,4,0,0.5807474255561829,0.08074742555618286,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/1420E413155FF4E353E704047E770A0187E13DC5125CCF05419CB7C9DFE9F57F.dgl,4,6,1.0,0.5,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/EBDFFF9AD18463417E06B019AF462F41BB4BFA72917DF8BA59099D9DCFAD240A.dgl,4,0,0.7039924263954163,0.20399242639541626,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/5FAABB83019F2D64D9230E9F99510908EB29866E779F5F416E1ACFBA26D71EB6.dgl,4,0,0.9999958276748657,0.4999958276748657,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/0355CDDE923E9763502587651683F03D26FE89DBA7AAD5EF63E160E6E97C61F3.dgl,4,7,0.8483480215072632,0.3483480215072632,FP
/storage/xiaowei_data/DWFS-Obfuscation/leadbolt/5AC9D15B2EF5834630D491E1890C4F7E079C54B7BCABD2904F700B4C39A25A3D.dgl,5,0,0.963118851184845,0.46311885118484497,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/68598767EDF23F294EABE7324072760F0AAC8F9D9F96E0531A1C2694947E5E89.dgl,4,1,0.9510377049446106,0.4510377049446106,FP
/storage/xiaowei_data/DWFS-Obfuscation/openconnection/C5FA44AE721C246152F33484946BA83396605A6778494ABC489B0C78C8C8823E.dgl,6,3,0.7091649174690247,0.20916491746902466,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/1142F7DA6BC12FEF209B10BF4BCCF6F83BC1B1FC12B580C0B614DC3BF4DB45A9.dgl,4,6,0.978884220123291,0.478884220123291,FP
/storage/xiaowei_data/DWFS-Obfuscation/dzhtny/DF0EFF18ACE0980B6E7ED2467ED230BA3A2A65AC7D2E6EBD45ACF5EA4B137D00.dgl,2,3,0.9968446493148804,0.49684464931488037,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/1E13E6A4B4054B104A2F5CCF6E331781BF49AE794FEDD4BDA6BD66E995A4540C.dgl,0,4,1.0,0.5,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/88FFF40AF0A8EFBB84AEA09E53723473FCE030976213AEF667B1A614E40B8951.dgl,4,0,0.5120402574539185,0.012040257453918457,FN
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/C1006F91D446C87C886607D1CE6E9CBF9F17FA331ADB7F4F3C411BC6C2697F45.dgl,7,1,0.9936342239379883,0.4936342239379883,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/58006A3944C29F807F116876394C2EA882C49C523882B3D5F6F8106EA44919FF.dgl,4,0,0.5985772609710693,0.09857726097106934,FN
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/38FD182C7805C5DCB12282B9AC8804C3D91DF19B0BA27AB79A707D82BB40C6DF.dgl,7,6,0.7302275896072388,0.23022758960723877,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/711D490031765D2ADD615D116BF2DBA510F3B01921B34EE37560BA1CF04F96A2.dgl,4,3,0.5845869183540344,0.08458691835403442,FP
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/AF707C963745C98254377CDC7F33EAFC53BD5AF71738F60AE0692180193783FC.dgl,7,4,0.26542508602142334,0.23457491397857666,FP
/storage/xiaowei_data/DWFS-Obfuscation/openconnection/AC113A70895B5ECEFC78D2A067CA67E14A460DC4FBDEDF8AC52672D4BC349482.dgl,6,3,0.7795311808586121,0.27953118085861206,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/44620D5F47F36CD9AFF7B65DB6F68B9B53CD3A63D406898E9C843ABF31E7667E.dgl,0,5,0.7230410575866699,0.22304105758666992,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/949CE4787903213CF2E00E72D02047104B5791EA8CAFF8501ED3B1769E286E1A.dgl,4,0,0.9999938011169434,0.49999380111694336,FN
/storage/xiaowei_data/DWFS-Obfuscation/igexin/3FE6424C978306E07CE66B7CE6F040F856291054C300B2D7055C60B566DC0E54.dgl,3,0,0.6747300028800964,0.17473000288009644,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/CA57E7C468B96F95F66E75BEC2B1655FA0DABAE27A1E38FECABEF62F256B00FD.dgl,4,1,0.6967077255249023,0.19670772552490234,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/EA66156682FB6FBCF2719B95A4372FDF0FF9E7A3ECB4BF58AFBC4255660CD231.dgl,4,3,0.4487227499485016,0.05127725005149841,FP
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/7418DBE4AC733C103F25A812CA5B461482FE9ACD7F1C59D994C9F7D66D76DCD9.dgl,7,6,0.47152239084243774,0.028477609157562256,FP
/storage/xiaowei_data/DWFS-Obfuscation/leadbolt/D7CE379A47D20270D838CD5A2D995B25432FEC3B56956EE8AE07EBB7BAB14C9E.dgl,5,0,0.9220539331436157,0.4220539331436157,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/8FCEAB8F41A08C762706BFD231E4DF0E35BD1F22A94709DA6F4EE9ED58C5D2A8.dgl,4,0,0.5924522280693054,0.09245222806930542,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/916B5020A752F9A6FBBD28455992CA091D3FB4489903E25E6B3E227FEECB0E99.dgl,4,0,0.9951519966125488,0.49515199661254883,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/A947A753DED37260933B0F100A600407036771DB53CD02D60E63B0A1493F02B0.dgl,4,0,0.8898383975028992,0.38983839750289917,FN
/storage/xiaowei_data/DWFS-Obfuscation/openconnection/BB3138EAB2C4E5E49D7006C55958AB1B6AFE08FE11CBE05F7CE1ED859122767E.dgl,6,4,0.6985938549041748,0.1985938549041748,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/3C13243FD7E028863616AF8A313E30B31EC4B44CABEDCCFE7AA9B8BF46127C00.dgl,0,7,0.913715660572052,0.413715660572052,FP
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/E8F807D68330B0AEE39846F6BF1C989A0AF9558232E68FD12D3C6852180C03C1.dgl,7,0,0.9964390397071838,0.49643903970718384,FN
/storage/xiaowei_data/DWFS-Obfuscation/adpush/94D0AB948AC38C76CF4A1AA98E54A0F65CDEDCD7BCEA266E9C3F0C71FC12FB83.dgl,0,5,0.9930800795555115,0.4930800795555115,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/1AB74EB6B8FE578BE663AA7CCEA9B7164979075517DCB4BA0BA428B7783A9D4F.dgl,4,0,0.9999257326126099,0.49992573261260986,FN
/storage/xiaowei_data/DWFS-Obfuscation/adpush/844D265B1B9A730A247B64AA91DE08CE3B69677457AC12B8BE99B411ACB194F6.dgl,0,3,0.38131698966026306,0.11868301033973694,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/42C99C3325AD30A8398AA00592D9196EA722EE3DB035D4C1CB0CBA82EC96FADB.dgl,4,6,0.5113847255706787,0.011384725570678711,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/477D349BAFF516C1F44CFD2F6E412A26EB887C119BAA95A0A3EFAC539785158C.dgl,4,6,0.9997710585594177,0.4997710585594177,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/51838CD7E5A5DB586258644D4E38BFE0E6F70E6CA356FBAF0D248F3FA07325B4.dgl,0,4,0.9889084696769714,0.48890846967697144,FP
/storage/xiaowei_data/DWFS-Obfuscation/dzhtny/BD9ED0AEC4833FC707C2694952EB75418A3CA91370ABC705326FF06260CB098A.dgl,2,3,0.5186590552330017,0.01865905523300171,FP
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/641471E84F9DC541D6F72E3F5E91F76334109A842A5EDCEFDFA5A6ED9B2A6774.dgl,7,5,0.6080094575881958,0.1080094575881958,FP
/storage/xiaowei_data/DWFS-Obfuscation/leadbolt/A66E7C0CD2F0E5E7828A43A33F33D498A17B2726D335A9C347DC4592D1CC3E54.dgl,5,0,0.919888436794281,0.419888436794281,FN
/storage/xiaowei_data/DWFS-Obfuscation/leadbolt/C09B82B9B339678659A0A5A7BA3E66D14E72DB7A3F21694F90E63B2AA7CF4BA1.dgl,5,0,0.9999607801437378,0.4999607801437378,FN
/storage/xiaowei_data/DWFS-Obfuscation/openconnection/D928649865E85AFE3AC145D54C533A33A4FBAD062486E45FFC916E571E67E987.dgl,6,0,0.9565072655677795,0.45650726556777954,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/900444D548ED17AF46374C44354C849C7FEB86020D832BB97B78EF80308DA2EB.dgl,4,1,0.41937944293022156,0.08062055706977844,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/1203957F6569EC0AC9A25281568C6B2B8A2286C178E981ACBF1EE6B25D2D46F2.dgl,0,3,0.9924333095550537,0.4924333095550537,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/33B8B614A5522AD8D223759E02E9083D7D33C0CF33BF8D11D26D7ECF3503E889.dgl,4,6,0.5426115989685059,0.04261159896850586,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/D0C5F0B83005C733907A19E12F611B12DDCCF1328D7B412C729728E7D9116B89.dgl,0,4,0.6225773692131042,0.12257736921310425,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/D609907753ECFDF89FB5EE46C6421557979D31CE7FAC87E89DABEBF84D34291D.dgl,4,6,0.7641872763633728,0.2641872763633728,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/34DE90F2DB747C79EE0D47ACE79A2FF744104939CE9493265A4AB4E8EA5C202A.dgl,4,0,0.4307568073272705,0.06924319267272949,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/0F982A359BDD30FD60973F4A12EC9376C9DB0FEADB38A0EF2BCD389D694FBA6E.dgl,4,7,0.6783640384674072,0.17836403846740723,FP
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/A5F50B06B5E76FB1DBEA9316F1A67C9C160FA9B374384739EF9626D02A70D078.dgl,7,0,0.9998971223831177,0.4998971223831177,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/08054F1262989819B130BB049332EB5A52B6CEF868A153F6BD9D8AA27F9C0AF0.dgl,4,0,0.8872060775756836,0.3872060775756836,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/EDB88D28C8A5892849B5864F26DA01BA09E1577ADA6270937006AC4551D840B4.dgl,4,0,1.0,0.5,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/E6847E892BD6849F2DEC725763D8B53A390B8BACF3588AD649640974A6D68019.dgl,4,1,0.9937636256217957,0.49376362562179565,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/40FCD1D00796AB4F642C98D017667217FC380FBD4F46202C77E1FC14E7EF0577.dgl,4,5,0.9899041056632996,0.48990410566329956,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/C709AA714C09F03AE07FD8B5D731C71BA0C3157698538D75978ABE6D7050DACC.dgl,0,1,1.0,0.5,FP
/storage/xiaowei_data/DWFS-Obfuscation/openconnection/059BD94BE091CB3E44B66F50BCF0ECE9BE1A57AA4F5F03B478B32EF91DBD6D45.dgl,6,0,0.5405718088150024,0.04057180881500244,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/05E6B4054E83DA7406D01A1A22AFA640C7A5EB58C4E338A01918C629F7D2FFCB.dgl,4,3,0.66710364818573,0.16710364818572998,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/8E9F3DDBA486AC5700715F7F3FDE660FB7483C35D7D05D980C1CF931703AE290.dgl,4,0,0.9999257326126099,0.49992573261260986,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/04FDCB007C8A057B491DFD54353432B2D0E48B75D7D0C48F8E5427495627A9CB.dgl,4,1,0.5586056709289551,0.05860567092895508,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/CE12B3FE8B7265B4EFBFD6DA46C64988AD4384355EEF99536B1349429BD17325.dgl,0,1,0.9254860281944275,0.4254860281944275,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/7E68A42AC93940087D7AF28E428BD8E14CBAE24083DF084EFF836C0D1D42B160.dgl,4,6,0.9689634442329407,0.4689634442329407,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/DEBA961BE39CEC49820BFC48DFE1B0203D8ACFBE529045C2FCE4CD613E7F96C8.dgl,0,4,0.9306986927986145,0.4306986927986145,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/2162E7A30FF902DE83B3BC107A099F7141D619C633BA1F0EF2643E3536754A63.dgl,0,4,0.6666017174720764,0.16660171747207642,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/8E351E188D9EA061498EF724F27CA77882C907D8BA2982CE50C32D1C5D3EF398.dgl,4,0,0.6807622909545898,0.18076229095458984,FN
/storage/xiaowei_data/DWFS-Obfuscation/adpush/9F2AC96251E51DDBCABEC2A3748FF76304D10F9CD2DDC8647B6C1BF1595C437F.dgl,0,6,0.7208846807479858,0.22088468074798584,FP
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/98E2FEF94E845A1ADB94489F3B961864BE459FBEBB8B51A14A185189DE99FDF7.dgl,7,4,0.9900537729263306,0.49005377292633057,FP
/storage/xiaowei_data/DWFS-Obfuscation/dzhtny/780E33CA2B0767665C3BE53363D672C1AC7B509768BF94DB14DBD560CC6E6A0C.dgl,2,6,0.9948518872261047,0.49485188722610474,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/08A91ACFC600027912A1340B6167ECC5834C7386CA6D89F44E26691ACC7F2A81.dgl,4,6,0.5113847255706787,0.011384725570678711,FP
/storage/xiaowei_data/DWFS-Obfuscation/dzhtny/D547EACF25A5A21D008BA4311853E6F9EC5FB20DC2F903956111D868FBB036EC.dgl,2,6,0.8042659163475037,0.30426591634750366,FP
/storage/xiaowei_data/DWFS-Obfuscation/leadbolt/EC2130AFA9BE76FC4CA6A91564E3B89C13BA5ED560C5AEC53DEBA64AE69F365B.dgl,5,6,0.66858971118927,0.16858971118927002,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/C793EA8AE10FAC50A13DE625EA677BD93189B1D7F6DAEA06FC61AC65BB97D460.dgl,4,0,0.4094458520412445,0.0905541479587555,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/97EAD297D7FB1A1EA86349CB55E7F320D06FB1C394D36EC911F7BB8EB24015A0.dgl,4,6,0.5308523774147034,0.03085237741470337,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/ECB7379C9650309E02FA0CDC456CC841E9B7A2FEC9B410A9DA3C64E4443AFA42.dgl,0,7,0.9999223947525024,0.49992239475250244,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/371898C84A017C1D961AD55BC425F8E180A4E62A39328EBC33BBDDCE639639F9.dgl,4,0,0.635022759437561,0.13502275943756104,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/B75528F293BCC1A13C9BA926CB56EFB4E5E3740334F7CD9E5811FFDD449A55CC.dgl,4,0,0.9988436698913574,0.4988436698913574,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/104E73391E93D55563B2B73F2A2286D1E859CE8F44A3FF0EEACB953E2CECF3E9.dgl,4,0,0.9999252557754517,0.49992525577545166,FN
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/73DB2FCF5A22366041C5E9A7DFE317B9FA63F8664ACC0A4CC90FBBE029A943D7.dgl,7,0,0.6298060417175293,0.1298060417175293,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/399CBB9E019B0290EDB9B8579EB55E1F682CF083699DC7249CFB4BAD1A6625B4.dgl,4,0,0.8915979266166687,0.3915979266166687,FN
/storage/xiaowei_data/DWFS-Obfuscation/dzhtny/57CEF79B5983613FE8EF4B87ABFA9C03215D5CF85C735F431D3B6711AE3DCD52.dgl,2,0,0.5233020782470703,0.023302078247070312,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/ED78208A7F5D230D0272D0AD3B7E145F10C0870C31297841FCDF88E34DFB8B67.dgl,4,0,0.9977082014083862,0.49770820140838623,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/BF1C518AA55CDC6F29EB6E80B207D2D2E0CBB5B69374FBCBDF6976AED9EE8807.dgl,4,0,0.36291614174842834,0.13708385825157166,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/F1790D2F5721B8039C5B35ABD9447DF2CDECF458576374051D82A0C3E3EBBEFA.dgl,4,6,0.2995226979255676,0.20047730207443237,FP
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/80DCF4CF39B3861D23B88F0014CB8C3115E55BB1F9256E6AFAF3C94C09CB43E0.dgl,7,6,1.0,0.5,FP
/storage/xiaowei_data/DWFS-Obfuscation/openconnection/14751F9F54CAFE51BF602E75C01A5FA2C9FA01E63F06DB902E5A1B426BC987B6.dgl,6,2,0.43773525953292847,0.06226474046707153,FP
/storage/xiaowei_data/DWFS-Obfuscation/dzhtny/A6F1351FF292171263D226CE82BA1832E2D36731C7A4BAE0A183BF54ED0BA551.dgl,2,5,0.8794012069702148,0.37940120697021484,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/2496910479140AEBC5A0938F60E328A0BCFFF1B2EC74074512E15A64B27C4452.dgl,4,5,0.9833118915557861,0.48331189155578613,FP
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/B0BB3F20739A3C96D0204CB2A7B93927090DA6F03FC1C169D6E4A0108009A9C1.dgl,7,4,0.5200159549713135,0.020015954971313477,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/B3C61F446159103FE7E52A4775B3BBE4D620EB242002A01511826B1BFBFBC768.dgl,0,4,0.8975820541381836,0.3975820541381836,FP
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/17F5C2F556B526EDD555774EC0C31954E88094EFE8A894441B2F5FA4C48A5062.dgl,7,6,0.9925135970115662,0.49251359701156616,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/5E31EDB883A646CA4EA20217F34306FD731168935D95DFAEB298DBC4E03F4B7F.dgl,4,1,0.918594241142273,0.41859424114227295,FP
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/0D8BD614AD216211891FF60707EB8EAA3F2593525BE18EA6F451C0FE185ACAF5.dgl,7,6,0.5240969061851501,0.024096906185150146,FP
/storage/xiaowei_data/DWFS-Obfuscation/dzhtny/50BAC324C29047D1C7776CFAAC2C973FC3B20FFD9F4C5F9DAEA3699A188A3C9A.dgl,2,3,0.5918539762496948,0.09185397624969482,FP
/storage/xiaowei_data/DWFS-Obfuscation/openconnection/0EC7D54D308944276C5EBA743A5A4F8DE8F6468F111358A5592360B4A1D4E3F8.dgl,6,0,0.767378568649292,0.267378568649292,FN
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/9FDDD71362AA3A1611EA09ACF4B24FED3B67ECE380BA93CBAEAB3DBDF78B9349.dgl,7,4,0.8794934153556824,0.3794934153556824,FP
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/7B00A1FFB7CD2F9959D227CD17F41756A3D6878AD00EAAED98AA33D2BF23C620.dgl,7,6,0.5027570128440857,0.0027570128440856934,FP
/storage/xiaowei_data/DWFS-Obfuscation/openconnection/520AD5BBD22C67EACF6B1F4D50988DD411AF7F1C7B1FB8D04501EDE7B82D446B.dgl,6,3,0.3867613673210144,0.1132386326789856,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/0C7B20C495F31DDAC8C00C00AF27134C1E727B1827BBB9530472C0E8B0138C61.dgl,4,0,0.8887419104576111,0.3887419104576111,FN
/storage/xiaowei_data/DWFS-Obfuscation/igexin/7526B72356FB9CD96947FDE8FB9240BFAF3BA375543805604E68530D2313FE1E.dgl,3,4,0.9999117851257324,0.4999117851257324,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/5E4E624F6AE289327A2BCA7CBB71F0014F07349F121D3E0EF5F4DD5CC39390E6.dgl,0,4,0.9427696466445923,0.4427696466445923,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/8D067E116A806FC05792849C93D56BE5C2AFB1A65A72E9FEC9CFE96BF8BF6541.dgl,4,0,0.9999645948410034,0.4999645948410034,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/07F0FAC3873FFF6A5CAB30C946AA2D5C59106D27CF6F30AEAC70DFA9F2364C1C.dgl,4,7,0.399513840675354,0.100486159324646,FP
/storage/xiaowei_data/DWFS-Obfuscation/igexin/C4CCB83BA1FEBB3EB2F514B8A86159D2F63B9C8D3ABC2668C01397AC6A59EE26.dgl,3,0,0.9945117235183716,0.4945117235183716,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/E7B9214C8F523ED33507B9FD37FD49517B93CE06152BE518A567D30D680E8806.dgl,4,1,0.9360906481742859,0.4360906481742859,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/E821A00628C7759359DEDCE5FF25D6B3CB3A138E8DC573AA2EA6899DFFB173DC.dgl,4,0,0.9959079027175903,0.49590790271759033,FN
/storage/xiaowei_data/DWFS-Obfuscation/adpush/B0A1DC3294ADF62795B8630E0E379FB69A43B64A1FD253F96550DFCA1658FF73.dgl,0,7,0.9876374006271362,0.48763740062713623,FP
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/66EEE7A097F8494ADF8C317CAD1F21CEFFC4FF30F92111F9A9012EEDABC2415D.dgl,4,6,0.8729411959648132,0.37294119596481323,FP
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/291DC06B9EB935B63FD0A33C877414A81F89FC5BAC274C931E59CB56A3F2C932.dgl,7,0,0.9904999136924744,0.49049991369247437,FN
/storage/xiaowei_data/DWFS-Obfuscation/kuguo/DD3C8943FAF5A460F9C43CB04A6E2988F8A37544C61A1067DC8FDCCBBC707B81.dgl,4,6,0.9631960391998291,0.4631960391998291,FP
/storage/xiaowei_data/DWFS-Obfuscation/leadbolt/4C3014F9A008394B51B5EADA34DD24AACED0DA8FAE1ECE7CD9B70E0D2A50D5D5.dgl,5,4,0.5535664558410645,0.05356645584106445,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/EA730FEDEF0675919AB1EBB09C03970360003F1334EA0B4B668FE8EB1EA9AD19.dgl,0,4,1.0,0.5,FP
/storage/xiaowei_data/DWFS-Obfuscation/openconnection/15FF8EF2D333C20B9D00A3270A341BAD9C9620DB0481F93A51F01E4E0EB50814.dgl,6,4,0.5660486817359924,0.06604868173599243,FP
/storage/xiaowei_data/DWFS-Obfuscation/igexin/E1A25E1EE25F4240049ACA26C3598A1C5464AA56E791E579884F43C2DDF31D28.dgl,3,2,0.7467054724693298,0.24670547246932983,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/996156B06107D6F86A4B27402462373F71E797804E3830A4B194A2AA7F5F494E.dgl,0,7,0.9999958276748657,0.4999958276748657,FP
/storage/xiaowei_data/DWFS-Obfuscation/adpush/1275109EC6654A888F36D98BB5315606B6BC504CA166B4C0CD82CFDB4A88877C.dgl,0,3,0.927352249622345,0.42735224962234497,FP
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/1EDD77253F4E58E9C6FAFEEC545C1D4282C81A77051AC20964FC43F55E58417B.dgl,7,4,0.5860533714294434,0.08605337142944336,FP
/storage/xiaowei_data/DWFS-Obfuscation/spyagent/749590C6CB2D7385B7D05EA99EA71D953975E73A6E9F7DB467447C87D37067BD.dgl,7,0,0.8948097825050354,0.3948097825050354,FN
